category,city,experienceLevel,price
Lifestyle,Nov,1,244.0
Programming & Tech,Msc,0,218.0
Programming & Tech,Msc,7,343.0
Writing & Translation,NNov,4,817.0
Business,Nvsk,2,900.0
Programming & Tech,Msc,6,663.0
Programming & Tech,Msc,4,341.0
Programming & Tech,Msc,8,566.0
Programming & Tech,Msc,1,121.0
Programming & Tech,Msc,4,102.0
Programming & Tech,Msc,4,279.0
Digital Marketing,Krsk,3,303.0
Programming & Tech,Msc,2,342.0
Video & Animation,Vlc,6,333.0
Music & Audio,Mmk,3,1043.0
Programming & Tech,Msc,6,674.0
Programming & Tech,Msc,7,216.0
Programming & Tech,SPb,9,572.0
Programming & Tech,Msc,6,545.0
Programming & Tech,Msc,3,123.0
Programming & Tech,Msc,9,403.0
Programming & Tech,Msc,0,461.0
Video & Animation,Vlc,7,930.0
Digital Marketing,Krsk,4,847.0
Business,Nvsk,7,958.0
Writing & Translation,NNov,6,102.0
Business,Nvsk,3,184.0
Digital Marketing,Krsk,4,784.0
Programming & Tech,SPb,8,295.0
Video & Animation,Vlc,9,269.0
Programming & Tech,Msc,6,927.0
Programming & Tech,Msc,7,612.0
Programming & Tech,Msc,4,668.0
Programming & Tech,Msc,7,651.0
Programming & Tech,Msc,1,859.0
Digital Marketing,Krsk,9,166.0
Programming & Tech,Msc,8,324.0
Programming & Tech,Msc,3,297.0
Programming & Tech,Msc,3,562.0
Music & Audio,Mmk,8,229.0
Business,Nvsk,6,979.0
Business,Nvsk,2,491.0
Programming & Tech,SPb,2,134.0
Programming & Tech,Msc,5,996.0
Programming & Tech,Msc,7,155.0
Music & Audio,Mmk,4,1003.0
Lifestyle,Nov,6,358.0
Video & Animation,Vlc,9,651.0
Programming & Tech,SPb,3,1021.0
Business,Nvsk,9,972.0
Writing & Translation,NNov,9,529.0
Writing & Translation,NNov,4,350.0
Writing & Translation,NNov,7,220.0
Programming & Tech,Msc,9,327.0
Writing & Translation,NNov,6,277.0
Programming & Tech,Msc,4,645.0
Programming & Tech,Msc,1,1054.0
Programming & Tech,Msc,5,204.0
Programming & Tech,Msc,6,377.0
Programming & Tech,Msc,7,732.0
Writing & Translation,NNov,4,126.0
Business,Nvsk,3,897.0
Programming & Tech,Msc,0,431.0
Programming & Tech,Msc,3,185.0
Video & Animation,Vlc,8,672.0
Programming & Tech,Msc,6,843.0
Programming & Tech,Msc,0,495.0
Programming & Tech,Msc,8,837.0
Programming & Tech,Msc,2,835.0
Lifestyle,Nov,3,388.0
Writing & Translation,NNov,7,373.0
Digital Marketing,Krsk,8,1063.0
Programming & Tech,SPb,0,937.0
Programming & Tech,Msc,0,832.0
Lifestyle,Nov,9,468.0
Lifestyle,Nov,8,348.0
Programming & Tech,Msc,4,824.0
Programming & Tech,Msc,8,238.0
Programming & Tech,Msc,0,1062.0
Music & Audio,Mmk,6,169.0
Digital Marketing,Krsk,8,618.0
Video & Animation,Vlc,8,408.0
Programming & Tech,Msc,6,344.0
Programming & Tech,Msc,5,274.0
Programming & Tech,SPb,9,605.0
Video & Animation,Vlc,2,588.0
Programming & Tech,Msc,2,767.0
Programming & Tech,Msc,0,1080.0
Programming & Tech,Msc,5,328.0
Programming & Tech,Msc,1,832.0
Lifestyle,Nov,9,570.0
Programming & Tech,Msc,4,603.0
Programming & Tech,SPb,9,488.0
Programming & Tech,Msc,9,1082.0
Music & Audio,Mmk,4,881.0
Programming & Tech,SPb,0,104.0
Programming & Tech,SPb,7,416.0
Programming & Tech,Msc,6,1086.0
Programming & Tech,Msc,8,817.0
Video & Animation,Vlc,9,566.0
Programming & Tech,Msc,8,912.0
Programming & Tech,Msc,3,787.0
Music & Audio,Mmk,4,888.0
Programming & Tech,Msc,0,345.0
Programming & Tech,Msc,6,878.0
Writing & Translation,NNov,5,745.0
Lifestyle,Nov,0,927.0
Programming & Tech,Msc,0,362.0
Programming & Tech,Msc,4,201.0
Business,Nvsk,5,495.0
Programming & Tech,Msc,3,207.0
Programming & Tech,Msc,6,890.0
Video & Animation,Vlc,3,753.0
Writing & Translation,NNov,4,889.0
Writing & Translation,NNov,8,551.0
Video & Animation,Vlc,1,734.0
Business,Nvsk,1,597.0
Music & Audio,Mmk,9,977.0
Writing & Translation,NNov,6,624.0
Music & Audio,Mmk,8,211.0
Programming & Tech,Msc,4,301.0
Video & Animation,Vlc,0,120.0
Programming & Tech,Msc,3,382.0
Lifestyle,Nov,6,601.0
Video & Animation,Vlc,9,401.0
Video & Animation,Vlc,4,861.0
Programming & Tech,Msc,5,954.0
Programming & Tech,Msc,7,216.0
Programming & Tech,Msc,6,656.0
Programming & Tech,Msc,6,277.0
Lifestyle,Nov,0,744.0
Programming & Tech,Msc,8,950.0
Programming & Tech,Msc,0,228.0
Music & Audio,Mmk,7,375.0
Programming & Tech,SPb,6,587.0
Programming & Tech,Msc,0,812.0
Digital Marketing,Krsk,1,698.0
Programming & Tech,Msc,2,1078.0
Business,Nvsk,1,869.0
Programming & Tech,Msc,2,990.0
Programming & Tech,Msc,3,1059.0
Video & Animation,Vlc,0,1081.0
Writing & Translation,NNov,7,370.0
Programming & Tech,Msc,5,627.0
Programming & Tech,Msc,0,270.0
Programming & Tech,SPb,6,387.0
Programming & Tech,Msc,3,147.0
Programming & Tech,Msc,6,185.0
Programming & Tech,Msc,5,113.0
Programming & Tech,Msc,6,376.0
Programming & Tech,Msc,1,199.0
Programming & Tech,SPb,5,1038.0
Music & Audio,Mmk,9,748.0
Lifestyle,Nov,5,222.0
Music & Audio,Mmk,2,135.0
Programming & Tech,Msc,7,418.0
Programming & Tech,Msc,5,1039.0
Programming & Tech,Msc,4,554.0
Programming & Tech,Msc,3,825.0
Programming & Tech,Msc,6,125.0
Programming & Tech,Msc,3,769.0
Programming & Tech,Msc,9,1094.0
Writing & Translation,NNov,4,579.0
Digital Marketing,Krsk,7,144.0
Writing & Translation,NNov,5,614.0
Programming & Tech,Msc,3,619.0
Programming & Tech,SPb,8,169.0
Video & Animation,Vlc,5,683.0
Programming & Tech,Msc,8,431.0
Programming & Tech,Msc,0,945.0
Music & Audio,Mmk,6,466.0
Music & Audio,Mmk,8,238.0
Programming & Tech,SPb,2,410.0
Programming & Tech,Msc,0,722.0
Programming & Tech,Msc,0,1058.0
Programming & Tech,Msc,6,294.0
Programming & Tech,Msc,5,470.0
Programming & Tech,Msc,4,421.0
Programming & Tech,Msc,5,568.0
Programming & Tech,Msc,6,590.0
Programming & Tech,Msc,9,424.0
Programming & Tech,Msc,1,918.0
Writing & Translation,NNov,6,718.0
Programming & Tech,SPb,3,684.0
Programming & Tech,Msc,7,1005.0
Programming & Tech,Msc,9,628.0
Programming & Tech,Msc,9,250.0
Business,Nvsk,3,220.0
Programming & Tech,Msc,2,872.0
Writing & Translation,NNov,4,690.0
Video & Animation,Vlc,3,194.0
Music & Audio,Mmk,6,447.0
Writing & Translation,NNov,9,467.0
Programming & Tech,Msc,0,446.0
Programming & Tech,Msc,8,287.0
Writing & Translation,NNov,9,619.0
Digital Marketing,Krsk,2,694.0
Music & Audio,Mmk,1,633.0
Video & Animation,Vlc,7,374.0
Lifestyle,Nov,3,786.0
Programming & Tech,Msc,2,706.0
Programming & Tech,Msc,6,380.0
Programming & Tech,Msc,1,550.0
Writing & Translation,NNov,0,651.0
Programming & Tech,Msc,3,656.0
Lifestyle,Nov,4,915.0
Digital Marketing,Krsk,0,892.0
Video & Animation,Vlc,9,682.0
Programming & Tech,Msc,4,364.0
Programming & Tech,Msc,7,365.0
Video & Animation,Vlc,9,519.0
Music & Audio,Mmk,7,954.0
Business,Nvsk,2,250.0
Programming & Tech,Msc,2,557.0
Programming & Tech,Msc,9,527.0
Lifestyle,Nov,5,689.0
Music & Audio,Mmk,6,606.0
Programming & Tech,Msc,0,214.0
Programming & Tech,Msc,2,913.0
Programming & Tech,Msc,5,916.0
Programming & Tech,Msc,6,105.0
Writing & Translation,NNov,7,455.0
Programming & Tech,Msc,8,353.0
Digital Marketing,Krsk,4,1025.0
Music & Audio,Mmk,8,934.0
Programming & Tech,Msc,0,922.0
Digital Marketing,Krsk,5,1011.0
Programming & Tech,SPb,1,375.0
Programming & Tech,Msc,2,326.0
Programming & Tech,Msc,4,545.0
Writing & Translation,NNov,4,1045.0
Programming & Tech,Msc,0,262.0
Programming & Tech,Msc,3,651.0
Music & Audio,Mmk,9,625.0
Programming & Tech,Msc,0,699.0
Digital Marketing,Krsk,3,360.0
Programming & Tech,Msc,3,711.0
Video & Animation,Vlc,3,783.0
Business,Nvsk,5,141.0
Programming & Tech,SPb,0,239.0
Digital Marketing,Krsk,6,910.0
Programming & Tech,Msc,9,681.0
Programming & Tech,Msc,3,259.0
Programming & Tech,Msc,2,723.0
Lifestyle,Nov,3,752.0
Digital Marketing,Krsk,1,430.0
Programming & Tech,SPb,5,827.0
Programming & Tech,Msc,2,161.0
Video & Animation,Vlc,2,487.0
Programming & Tech,Msc,3,999.0
Programming & Tech,Msc,9,503.0
Programming & Tech,Msc,0,750.0
Programming & Tech,Msc,9,745.0
Programming & Tech,SPb,2,196.0
Programming & Tech,Msc,2,160.0
Programming & Tech,Msc,0,386.0
Writing & Translation,NNov,9,217.0
Music & Audio,Mmk,4,284.0
Business,Nvsk,3,427.0
Video & Animation,Vlc,3,480.0
Programming & Tech,Msc,1,921.0
Programming & Tech,Msc,6,152.0
Programming & Tech,Msc,2,979.0
Programming & Tech,SPb,3,973.0
Programming & Tech,Msc,2,863.0
Programming & Tech,Msc,0,316.0
Programming & Tech,Msc,3,679.0
Business,Nvsk,8,1098.0
Music & Audio,Mmk,4,318.0
Programming & Tech,Msc,2,1042.0
Programming & Tech,Msc,5,815.0
Writing & Translation,NNov,8,447.0
Programming & Tech,Msc,2,359.0
Programming & Tech,Msc,8,999.0
Video & Animation,Vlc,5,984.0
Programming & Tech,Msc,0,1095.0
Lifestyle,Nov,0,994.0
Business,Nvsk,1,860.0
Programming & Tech,Msc,7,557.0
Programming & Tech,Msc,3,396.0
Lifestyle,Nov,6,659.0
Programming & Tech,Msc,8,108.0
Programming & Tech,Msc,0,228.0
Programming & Tech,SPb,4,590.0
Programming & Tech,Msc,6,1063.0
Writing & Translation,NNov,2,543.0
Programming & Tech,Msc,3,529.0
Programming & Tech,Msc,7,227.0
Programming & Tech,SPb,6,596.0
Programming & Tech,Msc,0,1029.0
Programming & Tech,Msc,4,576.0
Video & Animation,Vlc,0,721.0
Lifestyle,Nov,0,478.0
Digital Marketing,Krsk,9,1076.0
Music & Audio,Mmk,4,1069.0
Programming & Tech,Msc,4,596.0
Lifestyle,Nov,3,176.0
Lifestyle,Nov,8,881.0
Digital Marketing,Krsk,2,635.0
Programming & Tech,Msc,4,239.0
Programming & Tech,Msc,3,186.0
Programming & Tech,Msc,2,738.0
Programming & Tech,Msc,1,304.0
Programming & Tech,Msc,9,689.0
Programming & Tech,Msc,0,751.0
Writing & Translation,NNov,8,903.0
Music & Audio,Mmk,3,791.0
Writing & Translation,NNov,8,552.0
Programming & Tech,Msc,7,1082.0
Programming & Tech,Msc,0,739.0
Programming & Tech,Msc,7,823.0
Programming & Tech,Msc,3,840.0
Music & Audio,Mmk,9,356.0
Programming & Tech,Msc,4,566.0
Programming & Tech,Msc,3,580.0
Video & Animation,Vlc,5,588.0
Programming & Tech,SPb,9,201.0
Programming & Tech,Msc,9,308.0
Programming & Tech,Msc,9,1022.0
Programming & Tech,Msc,8,958.0
Writing & Translation,NNov,0,387.0
Music & Audio,Mmk,6,172.0
Programming & Tech,Msc,7,879.0
Programming & Tech,Msc,1,730.0
Programming & Tech,Msc,1,388.0
Programming & Tech,Msc,0,877.0
Programming & Tech,Msc,6,252.0
Programming & Tech,Msc,4,919.0
Programming & Tech,Msc,5,990.0
Programming & Tech,Msc,9,753.0
Programming & Tech,Msc,7,525.0
Programming & Tech,Msc,3,377.0
Programming & Tech,Msc,6,428.0
Programming & Tech,Msc,1,861.0
Music & Audio,Mmk,3,1025.0
Programming & Tech,Msc,3,254.0
Writing & Translation,NNov,9,1093.0
Programming & Tech,Msc,8,525.0
Programming & Tech,Msc,3,434.0
Programming & Tech,Msc,7,1054.0
Writing & Translation,NNov,6,539.0
Lifestyle,Nov,2,992.0
Programming & Tech,Msc,8,380.0
Programming & Tech,Msc,8,441.0
Programming & Tech,Msc,6,687.0
Video & Animation,Vlc,9,292.0
Programming & Tech,SPb,7,273.0
Lifestyle,Nov,8,778.0
Programming & Tech,Msc,2,647.0
Video & Animation,Vlc,1,407.0
Programming & Tech,Msc,2,378.0
Writing & Translation,NNov,3,1085.0
Business,Nvsk,1,496.0
Digital Marketing,Krsk,9,464.0
Music & Audio,Mmk,6,413.0
Programming & Tech,Msc,3,1034.0
Programming & Tech,Msc,2,658.0
Digital Marketing,Krsk,4,421.0
Programming & Tech,Msc,3,546.0
Writing & Translation,NNov,6,320.0
Programming & Tech,Msc,5,810.0
Programming & Tech,Msc,3,898.0
Lifestyle,Nov,6,685.0
Programming & Tech,Msc,1,506.0
Lifestyle,Nov,0,329.0
Programming & Tech,Msc,1,374.0
Business,Nvsk,2,463.0
Digital Marketing,Krsk,2,850.0
Programming & Tech,SPb,8,288.0
Programming & Tech,Msc,6,724.0
Music & Audio,Mmk,1,689.0
Programming & Tech,Msc,9,176.0
Video & Animation,Vlc,5,766.0
Programming & Tech,Msc,6,511.0
Programming & Tech,Msc,0,666.0
Programming & Tech,Msc,5,109.0
Business,Nvsk,0,389.0
Digital Marketing,Krsk,1,1078.0
Lifestyle,Nov,6,378.0
Programming & Tech,Msc,2,211.0
Digital Marketing,Krsk,5,872.0
Programming & Tech,Msc,6,828.0
Music & Audio,Mmk,4,749.0
Lifestyle,Nov,3,266.0
Music & Audio,Mmk,4,1030.0
Music & Audio,Mmk,3,761.0
Programming & Tech,Msc,4,413.0
Writing & Translation,NNov,9,616.0
Programming & Tech,Msc,6,268.0
Programming & Tech,Msc,8,991.0
Video & Animation,Vlc,2,239.0
Video & Animation,Vlc,1,348.0
Programming & Tech,Msc,6,372.0
Business,Nvsk,3,920.0
Writing & Translation,NNov,3,728.0
Programming & Tech,Msc,7,922.0
Music & Audio,Mmk,9,396.0
Programming & Tech,Msc,2,134.0
Writing & Translation,NNov,7,176.0
Writing & Translation,NNov,3,807.0
Programming & Tech,Msc,7,193.0
Programming & Tech,Msc,5,811.0
Lifestyle,Nov,4,184.0
Programming & Tech,Msc,0,1079.0
Programming & Tech,SPb,7,248.0
Music & Audio,Mmk,8,239.0
Programming & Tech,SPb,6,477.0
Programming & Tech,Msc,8,795.0
Programming & Tech,Msc,6,1088.0
Lifestyle,Nov,1,214.0
Video & Animation,Vlc,4,438.0
Programming & Tech,Msc,0,579.0
Programming & Tech,Msc,9,1054.0
Programming & Tech,Msc,9,418.0
Programming & Tech,Msc,9,968.0
Lifestyle,Nov,9,569.0
Programming & Tech,SPb,2,985.0
Programming & Tech,SPb,1,781.0
Programming & Tech,Msc,6,992.0
Programming & Tech,Msc,6,269.0
Programming & Tech,Msc,0,961.0
Programming & Tech,SPb,8,699.0
Programming & Tech,Msc,8,910.0
Video & Animation,Vlc,4,772.0
Programming & Tech,Msc,9,612.0
Programming & Tech,Msc,4,871.0
Business,Nvsk,2,644.0
Writing & Translation,NNov,0,795.0
Programming & Tech,Msc,7,627.0
Programming & Tech,Msc,7,315.0
Music & Audio,Mmk,3,394.0
Programming & Tech,Msc,4,1096.0
Programming & Tech,SPb,1,310.0
Programming & Tech,Msc,2,140.0
Digital Marketing,Krsk,3,348.0
Programming & Tech,Msc,3,602.0
Programming & Tech,Msc,0,531.0
Lifestyle,Nov,0,345.0
Writing & Translation,NNov,8,708.0
Music & Audio,Mmk,9,263.0
Programming & Tech,Msc,5,612.0
Writing & Translation,NNov,2,709.0
Programming & Tech,Msc,8,433.0
Programming & Tech,Msc,6,351.0
Lifestyle,Nov,9,652.0
Programming & Tech,Msc,2,259.0
Video & Animation,Vlc,8,446.0
Programming & Tech,Msc,9,1017.0
Programming & Tech,Msc,6,482.0
Programming & Tech,Msc,6,780.0
Business,Nvsk,3,413.0
Programming & Tech,Msc,3,997.0
Programming & Tech,Msc,0,940.0
Programming & Tech,Msc,7,156.0
Music & Audio,Mmk,3,674.0
Music & Audio,Mmk,2,1000.0
Business,Nvsk,6,588.0
Programming & Tech,Msc,0,183.0
Programming & Tech,Msc,7,959.0
Music & Audio,Mmk,4,953.0
Music & Audio,Mmk,8,1069.0
Programming & Tech,Msc,9,290.0
Programming & Tech,Msc,8,824.0
Programming & Tech,Msc,4,268.0
Programming & Tech,SPb,1,915.0
Programming & Tech,Msc,2,494.0
Programming & Tech,Msc,8,649.0
Video & Animation,Vlc,8,123.0
Business,Nvsk,6,933.0
Programming & Tech,Msc,9,1088.0
Digital Marketing,Krsk,4,987.0
Programming & Tech,Msc,1,909.0
Programming & Tech,Msc,5,950.0
Programming & Tech,Msc,4,557.0
Programming & Tech,Msc,6,247.0
Lifestyle,Nov,8,349.0
Digital Marketing,Krsk,6,473.0
Programming & Tech,Msc,8,801.0
Digital Marketing,Krsk,6,226.0
Programming & Tech,Msc,8,435.0
Programming & Tech,Msc,2,336.0
Writing & Translation,NNov,8,148.0
Writing & Translation,NNov,1,794.0
Lifestyle,Nov,6,247.0
Programming & Tech,Msc,0,1040.0
Programming & Tech,Msc,3,632.0
Programming & Tech,Msc,1,279.0
Programming & Tech,Msc,7,227.0
Programming & Tech,Msc,8,378.0
Writing & Translation,NNov,1,1053.0
Digital Marketing,Krsk,3,1040.0
Writing & Translation,NNov,9,493.0
Business,Nvsk,5,499.0
Programming & Tech,Msc,1,794.0
Programming & Tech,Msc,1,707.0
Business,Nvsk,9,1093.0
Business,Nvsk,2,834.0
Programming & Tech,SPb,3,308.0
Programming & Tech,Msc,1,1046.0
Programming & Tech,SPb,6,631.0
Programming & Tech,Msc,1,189.0
Music & Audio,Mmk,3,527.0
Programming & Tech,Msc,7,376.0
Programming & Tech,SPb,8,547.0
Digital Marketing,Krsk,1,741.0
Programming & Tech,Msc,2,146.0
Digital Marketing,Krsk,4,220.0
Lifestyle,Nov,7,609.0
Business,Nvsk,4,159.0
Music & Audio,Mmk,1,274.0
Digital Marketing,Krsk,1,188.0
Programming & Tech,Msc,8,213.0
Programming & Tech,Msc,6,694.0
Digital Marketing,Krsk,0,575.0
Programming & Tech,Msc,4,598.0
Programming & Tech,Msc,2,489.0
Programming & Tech,Msc,4,670.0
Programming & Tech,Msc,0,449.0
Video & Animation,Vlc,0,403.0
Programming & Tech,Msc,4,401.0
Programming & Tech,SPb,2,815.0
Lifestyle,Nov,3,371.0
Programming & Tech,Msc,3,989.0
Programming & Tech,Msc,7,175.0
Programming & Tech,Msc,6,456.0
Programming & Tech,Msc,0,952.0
Lifestyle,Nov,1,233.0
Programming & Tech,Msc,2,512.0
Writing & Translation,NNov,7,1042.0
Digital Marketing,Krsk,4,469.0
Programming & Tech,Msc,2,186.0
Programming & Tech,Msc,7,811.0
Programming & Tech,Msc,3,529.0
Lifestyle,Nov,5,1072.0
Programming & Tech,Msc,5,736.0
Programming & Tech,SPb,0,933.0
Programming & Tech,Msc,2,634.0
Lifestyle,Nov,3,397.0
Business,Nvsk,5,452.0
Programming & Tech,Msc,1,319.0
Programming & Tech,Msc,5,1031.0
Programming & Tech,Msc,6,1094.0
Programming & Tech,Msc,2,384.0
Programming & Tech,Msc,8,171.0
Programming & Tech,Msc,3,402.0
Music & Audio,Mmk,0,476.0
Programming & Tech,Msc,4,1034.0
Video & Animation,Vlc,4,170.0
Programming & Tech,Msc,8,933.0
Programming & Tech,Msc,4,779.0
Lifestyle,Nov,7,467.0
Business,Nvsk,0,748.0
Writing & Translation,NNov,5,747.0
Programming & Tech,Msc,1,415.0
Video & Animation,Vlc,8,127.0
Programming & Tech,Msc,2,743.0
Programming & Tech,Msc,7,573.0
Programming & Tech,Msc,8,885.0
Digital Marketing,Krsk,2,347.0
Programming & Tech,Msc,7,436.0
Programming & Tech,Msc,7,310.0
Programming & Tech,Msc,3,744.0
Programming & Tech,Msc,7,259.0
Lifestyle,Nov,3,546.0
Programming & Tech,Msc,1,236.0
Programming & Tech,Msc,9,551.0
Programming & Tech,Msc,2,747.0
Programming & Tech,Msc,4,755.0
Programming & Tech,Msc,8,587.0
Writing & Translation,NNov,3,535.0
Programming & Tech,Msc,8,133.0
Programming & Tech,Msc,4,461.0
Programming & Tech,Msc,0,713.0
Digital Marketing,Krsk,5,1039.0
Programming & Tech,Msc,8,1025.0
Programming & Tech,Msc,2,602.0
Programming & Tech,Msc,6,645.0
Business,Nvsk,7,848.0
Programming & Tech,Msc,3,331.0
Programming & Tech,Msc,1,441.0
Programming & Tech,Msc,6,739.0
Writing & Translation,NNov,6,994.0
Music & Audio,Mmk,7,872.0
Programming & Tech,SPb,8,749.0
Business,Nvsk,4,299.0
Lifestyle,Nov,4,1094.0
Programming & Tech,Msc,8,656.0
Programming & Tech,Msc,1,594.0
Programming & Tech,Msc,5,580.0
Programming & Tech,Msc,3,417.0
Programming & Tech,SPb,2,185.0
Programming & Tech,Msc,0,969.0
Lifestyle,Nov,3,149.0
Digital Marketing,Krsk,8,466.0
Programming & Tech,Msc,7,886.0
Digital Marketing,Krsk,1,484.0
Music & Audio,Mmk,8,365.0
Digital Marketing,Krsk,1,903.0
Programming & Tech,Msc,7,310.0
Programming & Tech,Msc,7,615.0
Programming & Tech,Msc,7,526.0
Lifestyle,Nov,7,458.0
Programming & Tech,Msc,7,330.0
Writing & Translation,NNov,0,165.0
Programming & Tech,Msc,4,584.0
Lifestyle,Nov,1,326.0
Digital Marketing,Krsk,1,945.0
Programming & Tech,Msc,1,151.0
Lifestyle,Nov,6,769.0
Music & Audio,Mmk,4,1018.0
Video & Animation,Vlc,1,947.0
Programming & Tech,Msc,3,402.0
Programming & Tech,SPb,8,196.0
Programming & Tech,Msc,1,972.0
Programming & Tech,Msc,3,721.0
Digital Marketing,Krsk,6,296.0
Digital Marketing,Krsk,2,154.0
Programming & Tech,Msc,2,588.0
Programming & Tech,Msc,3,509.0
Lifestyle,Nov,3,313.0
Digital Marketing,Krsk,9,132.0
Programming & Tech,Msc,0,975.0
Programming & Tech,Msc,4,760.0
Programming & Tech,Msc,4,518.0
Digital Marketing,Krsk,6,1021.0
Video & Animation,Vlc,3,1054.0
Music & Audio,Mmk,3,459.0
Programming & Tech,Msc,8,926.0
Writing & Translation,NNov,0,518.0
Programming & Tech,Msc,0,775.0
Digital Marketing,Krsk,9,491.0
Video & Animation,Vlc,1,592.0
Programming & Tech,Msc,0,295.0
Programming & Tech,Msc,8,858.0
Lifestyle,Nov,0,616.0
Digital Marketing,Krsk,9,795.0
Programming & Tech,Msc,5,472.0
Programming & Tech,SPb,1,751.0
Business,Nvsk,6,904.0
Programming & Tech,Msc,1,943.0
Programming & Tech,Msc,5,757.0
Lifestyle,Nov,7,250.0
Programming & Tech,Msc,1,899.0
Programming & Tech,Msc,6,860.0
Programming & Tech,Msc,1,524.0
Video & Animation,Vlc,9,927.0
Programming & Tech,Msc,7,402.0
Programming & Tech,Msc,3,219.0
Business,Nvsk,9,119.0
Video & Animation,Vlc,3,466.0
Programming & Tech,Msc,9,852.0
Programming & Tech,Msc,3,194.0
Programming & Tech,Msc,7,294.0
Programming & Tech,Msc,8,837.0
Lifestyle,Nov,1,870.0
Writing & Translation,NNov,2,708.0
Programming & Tech,Msc,3,685.0
Programming & Tech,Msc,8,1025.0
Programming & Tech,Msc,4,1088.0
Programming & Tech,Msc,9,722.0
Programming & Tech,Msc,7,1065.0
Programming & Tech,Msc,5,163.0
Lifestyle,Nov,9,659.0
Programming & Tech,Msc,7,174.0
Programming & Tech,Msc,1,932.0
Lifestyle,Nov,9,498.0
Programming & Tech,Msc,6,690.0
Music & Audio,Mmk,0,175.0
Programming & Tech,Msc,7,200.0
Business,Nvsk,9,372.0
Digital Marketing,Krsk,4,201.0
Programming & Tech,Msc,9,122.0
Writing & Translation,NNov,2,283.0
Writing & Translation,NNov,9,159.0
Programming & Tech,Msc,1,771.0
Lifestyle,Nov,1,201.0
Programming & Tech,Msc,3,867.0
Programming & Tech,Msc,6,786.0
Programming & Tech,Msc,3,257.0
Programming & Tech,Msc,9,422.0
Programming & Tech,Msc,1,818.0
Programming & Tech,Msc,3,196.0
Programming & Tech,Msc,8,613.0
Programming & Tech,SPb,3,603.0
Programming & Tech,Msc,4,485.0
Programming & Tech,Msc,1,497.0
Programming & Tech,Msc,0,137.0
Programming & Tech,Msc,4,820.0
Programming & Tech,Msc,4,372.0
Writing & Translation,NNov,6,445.0
Programming & Tech,Msc,7,445.0
Video & Animation,Vlc,9,384.0
Programming & Tech,Msc,3,569.0
Programming & Tech,Msc,0,407.0
Programming & Tech,Msc,9,451.0
Digital Marketing,Krsk,7,824.0
Programming & Tech,Msc,3,802.0
Programming & Tech,Msc,7,342.0
Video & Animation,Vlc,3,1071.0
Programming & Tech,Msc,5,494.0
Programming & Tech,Msc,3,365.0
Digital Marketing,Krsk,2,623.0
Programming & Tech,Msc,4,474.0
Programming & Tech,Msc,8,142.0
Digital Marketing,Krsk,6,1008.0
Programming & Tech,SPb,6,503.0
Digital Marketing,Krsk,5,960.0
Programming & Tech,Msc,9,350.0
Video & Animation,Vlc,5,146.0
Music & Audio,Mmk,3,861.0
Programming & Tech,Msc,3,707.0
Programming & Tech,Msc,5,1036.0
Business,Nvsk,8,647.0
Programming & Tech,Msc,4,620.0
Lifestyle,Nov,2,497.0
Programming & Tech,Msc,8,261.0
Programming & Tech,Msc,7,185.0
Lifestyle,Nov,2,347.0
Lifestyle,Nov,1,818.0
Programming & Tech,Msc,0,156.0
Business,Nvsk,2,522.0
Programming & Tech,Msc,0,592.0
Programming & Tech,Msc,1,1029.0
Programming & Tech,Msc,6,271.0
Programming & Tech,Msc,9,576.0
Programming & Tech,Msc,2,438.0
